,title_x,artist_x,year_x,key,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Lyrics,Artist,words,wordCount,languages,all_words,allWordCount,year_y,decade,MTLD,TTR,CTTR,sentimentScore,sentimentScore_pos,sentimentScore_neg,emo_words,emoWordCount,joy,joy_normalized,sadness,sadness_normalized,anger,anger_normalized,disgust,disgust_normalized,trust,trust_normalized,anticipation,anticipation_normalized,fear,fear_normalized,surprise,surprise_normalized,emo_score,happy,happy_normalized,sorrow,sorrow_normalized,year,lower_title,title_y,artist_y,chartmetric_id,name,artist_country,pronoun,gender,is_band,genre,tokens,processed_tokens,topic,unique_tokens,tokens_list,set_size,lang
0,stagger lee,lloyd price,1959,stagger leelloyd price,http://www.billboard.com/charts/hot-100/1959-02-07,2/7/1959,1.0,stagger lee,lloyd price,stagger leelloyd price,1.0,5.0,1.0,10.0,"the night was clear
and the moon was yellow
and the leaves came tumbling down

i was standing on the corner
when i heard my bulldog bark
he was barking at the two men
who were gambling in the dark

it was stagger lee and billy
two men who gambled late
stagger lee threw seven
billy swore that he threw eight

stagger lee told billy
i can't let you go with that
you have won all my money
and my brand new stetson hat

stagger lee started off
goin down that railroad track
he said i can't get you billy
but don't be here when i come back

go on stagger lee

stagger lee went home
and he got his 44
said i'm going to the bar room
just to pay that debt i owe

stagger lee went to the bar room
and he stood across the bar room door
said now nobody move
and he pulled his 44

stagger lee cried billy
oh please don't take my life
i got three little children
and a very sickly wife

stagger lee shot billy
oh he shot that poor boy so bad
till the bullet came through billy
and it broke the bartender's glass

now look out stagg come on",lloyd price,"['night', 'clear', 'moon', 'yellow', 'leaf', 'come', 'tumble', 'stand', 'corner', 'heard', 'bulldog', 'bark', 'barking', 'two', 'men', 'gamble', 'dark', 'stagger', 'lee', 'billy', 'late', 'threw', 'seven', 'swore', 'eight', 'told', 'cant', 'let', 'go', 'money', 'brand', 'new', 'stetson', 'hat', 'start', 'goin', 'railroad', 'track', 'say', 'get', 'back', 'home', '44', 'im', 'bar', 'room', 'pay', 'debt', 'owe', 'stood', 'across', 'door', 'nobody', 'move', 'pull', 'cry', 'oh', 'please', 'take', 'life', 'three', 'little', 'child', 'sickly', 'wife', 'shot', 'poor', 'boy', 'bad', 'till', 'bullet', 'broke', 'bartender', 'glass', 'look', 'stagg']",76.0,en,"['night', 'clear', 'moon', 'yellow', 'leaf', 'come', 'tumble', 'stand', 'corner', 'heard', 'bulldog', 'bark', 'barking', 'two', 'men', 'gamble', 'dark', 'stagger', 'lee', 'billy', 'two', 'men', 'gamble', 'late', 'stagger', 'lee', 'threw', 'seven', 'billy', 'swore', 'threw', 'eight', 'stagger', 'lee', 'told', 'billy', 'cant', 'let', 'go', 'money', 'brand', 'new', 'stetson', 'hat', 'stagger', 'lee', 'start', 'goin', 'railroad', 'track', 'say', 'cant', 'get', 'billy', 'come', 'back', 'go', 'stagger', 'lee', 'stagger', 'lee', 'go', 'home', 'get', '44', 'say', 'im', 'go', 'bar', 'room', 'pay', 'debt', 'owe', 'stagger', 'lee', 'go', 'bar', 'room', 'stood', 'across', 'bar', 'room', 'door', 'say', 'nobody', 'move', 'pull', '44', 'stagger', 'lee', 'cry', 'billy', 'oh', 'please', 'take', 'life', 'get', 'three', 'little', 'child', 'sickly', 'wife', 'stagger', 'lee', 'shot', 'billy', 'oh', 'shot', 'poor', 'boy', 'bad', 'till', 'bullet', 'come', 'billy', 'broke', 'bartender', 'glass', 'look', 'stagg', 'come']",121.0,1959.0,50s,49.31854839,0.544600939,5.620218364,-0.945,0.032,0.097,"{'joy': 1.863, 'sadness': 5.242, 'anger': 2.236, 'surprise': 7.171, 'anticipation': 2.695, 'trust': 1.172, 'disgust': 1.125, 'fear': 2.281}",48.0,1.863,0.015396694,5.242,0.043322314,2.236,0.018479339,1.125,0.009297521,1.172,0.00968595,2.695,0.022272727,2.281,0.01885124,7.171,0.059264463,23.785,10.206,0.084347107,13.579,0.11222314,1959,stagger lee,Stagger Lee,lloyd price,242753.0,lloyd price,US,he/him,male,False,"{""rhythm and blues"",Rock,R&B/Soul,Pop,""adult standards"",""brill building pop"",doo-wop,""memphis blues"",""new orleans blues"",Rock,Blues,rock-and-roll,rockabilly,""memphis blues"",""louisiana blues"",""new orleans blues"",Pop,""rhythm and blues""}","['the', 'night', 'was', 'clear', 'and', 'the', 'moon', 'was', 'yellow', 'and', 'the', 'leaves', 'came', 'tumbling', 'down', 'i', 'was', 'standing', 'on', 'the', 'corner', 'when', 'i', 'heard', 'my', 'bulldog', 'bark', 'he', 'was', 'barking', 'at', 'the', 'two', 'men', 'who', 'were', 'gambling', 'in', 'the', 'dark', 'it', 'was', 'stagger', 'lee', 'and', 'billy', 'two', 'men', 'who', 'gambled', 'late', 'stagger', 'lee', 'threw', 'seven', 'billy', 'swore', 'that', 'he', 'threw', 'eight', 'stagger', 'lee', 'told', 'billy', 'i', 'can', 't', 'let', 'you', 'go', 'with', 'that', 'you', 'have', 'won', 'all', 'my', 'money', 'and', 'my', 'brand', 'new', 'stetson', 'hat', 'stagger', 'lee', 'started', 'off', 'goin', 'down', 'that', 'railroad', 'track', 'he', 'said', 'i', 'can', 't', 'get', 'you', 'billy', 'but', 'don', 't', 'be', 'here', 'when', 'i', 'come', 'back', 'go', 'on', 'stagger', 'lee', 'stagger', 'lee', 'went', 'home', 'and', 'he', 'got', 'his', '44', 'said', 'i', 'm', 'going', 'to', 'the', 'bar', 'room', 'just', 'to', 'pay', 'that', 'debt', 'i', 'owe', 'stagger', 'lee', 'went', 'to', 'the', 'bar', 'room', 'and', 'he', 'stood', 'across', 'the', 'bar', 'room', 'door', 'said', 'now', 'nobody', 'move', 'and', 'he', 'pulled', 'his', '44', 'stagger', 'lee', 'cried', 'billy', 'oh', 'please', 'don', 't', 'take', 'my', 'life', 'i', 'got', 'three', 'little', 'children', 'and', 'a', 'very', 'sickly', 'wife', 'stagger', 'lee', 'shot', 'billy', 'oh', 'he', 'shot', 'that', 'poor', 'boy', 'so', 'bad', 'till', 'the', 'bullet', 'came', 'through', 'billy', 'and', 'it', 'broke', 'the', 'bartender', 's', 'glass', 'now', 'look', 'out', 'stagg', 'come', 'on']","['night', 'clear', 'moon', 'yellow', 'leaf', 'came', 'tumbling', 'standing', 'corner', 'heard', 'bulldog', 'bark', 'barking', 'two', 'men', 'gambling', 'dark', 'stagger', 'lee', 'billy', 'two', 'men', 'gambled', 'late', 'stagger', 'lee', 'threw', 'seven', 'billy', 'swore', 'threw', 'eight', 'stagger', 'lee', 'told', 'billy', 'let', 'money', 'brand', 'new', 'stetson', 'hat', 'stagger', 'lee', 'started', 'goin', 'railroad', 'track', 'said', 'get', 'billy', 'come', 'back', 'stagger', 'lee', 'stagger', 'lee', 'went', 'home', 'got', 'said', 'going', 'bar', 'room', 'pay', 'debt', 'owe', 'stagger', 'lee', 'went', 'bar', 'room', 'stood', 'across', 'bar', 'room', 'door', 'said', 'nobody', 'move', 'pulled', 'stagger', 'lee', 'cried', 'billy', 'please', 'take', 'life', 'got', 'three', 'little', 'child', 'sickly', 'wife', 'stagger', 'lee', 'shot', 'billy', 'shot', 'poor', 'boy', 'bad', 'till', 'bullet', 'came', 'billy', 'broke', 'bartender', 'glass', 'look', 'stagg', 'come']",1,"{""'said'"", ""'come'"", ""'child'"", ""'goin'"", ""'wife'"", ""'standing'"", ""'till'"", ""'bartender'"", ""'stagger'"", ""'told'"", ""'little'"", ""'life'"", ""'heard'"", ""'back'"", ""'leaf'"", ""'bulldog'"", ""'room'"", ""'sickly'"", ""'bullet'"", ""'boy'"", ""'owe'"", ""'two'"", ""'cried'"", ""'seven'"", ""'started'"", ""'take'"", ""'get'"", ""'barking'"", ""'tumbling'"", ""'went'"", ""'threw'"", ""'gambled'"", ""'lee'"", ""'swore'"", ""'brand'"", ""'corner'"", ""'bad'"", ""'yellow'"", ""'night'"", ""'money'"", ""'billy'"", ""'stetson'"", ""'new'"", ""'moon'"", ""'got'"", ""'bar'"", ""'stagg'"", ""'gambling'"", ""'railroad'"", ""'let'"", ""'nobody'"", ""'three'"", ""'eight'"", ""'pay'"", ""'poor'"", ""'door'"", ""'hat'"", ""'going'"", ""'stood'"", ""'across'"", ""'move'"", ""'broke'"", ""'glass'"", ""'home'"", ""'track'"", ""'pulled'"", ""'debt'"", ""'look'"", ""'came'"", ""'bark'"", ""'shot'"", ""'please'"", ""'late'"", ""'men'"", ""'dark'"", ""'clear'""}","[""'night'"", ""'clear'"", ""'moon'"", ""'yellow'"", ""'leaf'"", ""'came'"", ""'tumbling'"", ""'standing'"", ""'corner'"", ""'heard'"", ""'bulldog'"", ""'bark'"", ""'barking'"", ""'two'"", ""'men'"", ""'gambling'"", ""'dark'"", ""'stagger'"", ""'lee'"", ""'billy'"", ""'two'"", ""'men'"", ""'gambled'"", ""'late'"", ""'stagger'"", ""'lee'"", ""'threw'"", ""'seven'"", ""'billy'"", ""'swore'"", ""'threw'"", ""'eight'"", ""'stagger'"", ""'lee'"", ""'told'"", ""'billy'"", ""'let'"", ""'money'"", ""'brand'"", ""'new'"", ""'stetson'"", ""'hat'"", ""'stagger'"", ""'lee'"", ""'started'"", ""'goin'"", ""'railroad'"", ""'track'"", ""'said'"", ""'get'"", ""'billy'"", ""'come'"", ""'back'"", ""'stagger'"", ""'lee'"", ""'stagger'"", ""'lee'"", ""'went'"", ""'home'"", ""'got'"", ""'said'"", ""'going'"", ""'bar'"", ""'room'"", ""'pay'"", ""'debt'"", ""'owe'"", ""'stagger'"", ""'lee'"", ""'went'"", ""'bar'"", ""'room'"", ""'stood'"", ""'across'"", ""'bar'"", ""'room'"", ""'door'"", ""'said'"", ""'nobody'"", ""'move'"", ""'pulled'"", ""'stagger'"", ""'lee'"", ""'cried'"", ""'billy'"", ""'please'"", ""'take'"", ""'life'"", ""'got'"", ""'three'"", ""'little'"", ""'child'"", ""'sickly'"", ""'wife'"", ""'stagger'"", ""'lee'"", ""'shot'"", ""'billy'"", ""'shot'"", ""'poor'"", ""'boy'"", ""'bad'"", ""'till'"", ""'bullet'"", ""'came'"", ""'billy'"", ""'broke'"", ""'bartender'"", ""'glass'"", ""'look'"", ""'stagg'"", ""'come'""]",76,en
